legacyTeamId,country,division,legacySlotName
8245,Coreia do Sul,3,Gwangju City
8246,Coreia do Sul,3,Suwon FC
8247,Coreia do Sul,3,Ulsan Sporting
8248,Coreia do Sul,3,Jeonju United
8249,Coreia do Sul,3,Jeju FC
8250,Coreia do Sul,3,Pohang FC
8251,Coreia do Sul,3,Seongnam AC
8252,Coreia do Sul,3,Sport Chuncheon
8401,Arábia Saudita,1,Sport Riyadh
8402,Arábia Saudita,1,Jeddah FC
8403,Arábia Saudita,1,Mecca
8404,Arábia Saudita,1,Deportivo Medina
8405,Arábia Saudita,1,Dammam United
8406,Arábia Saudita,1,Taif FC
8407,Arábia Saudita,1,Khobar
8408,Arábia Saudita,1,União Tabuk
8409,Arábia Saudita,1,Buraidah AC
8410,Arábia Saudita,1,Khamis Mushait
8411,Arábia Saudita,1,Real Hofuf
8412,Arábia Saudita,1,Hail
8413,Arábia Saudita,1,Najran
8414,Arábia Saudita,1,Abha FC
8415,Arábia Saudita,1,Riyadh Sociedade
8416,Arábia Saudita,1,Jeddah Athletic
8417,Arábia Saudita,1,Mecca FC
8418,Arábia Saudita,1,Medina
8419,Arábia Saudita,2,Riyadh FC
8420,Arábia Saudita,2,Jeddah
8421,Arábia Saudita,2,Mecca FC 1
8422,Arábia Saudita,2,Atlético Medina
8423,Arábia Saudita,2,Dammam
8424,Arábia Saudita,2,Taif AC
8425,Arábia Saudita,2,Khobar AC
8426,Arábia Saudita,2,Tabuk FC
8427,Arábia Saudita,2,Buraidah
8428,Arábia Saudita,2,FC Khamis Mushait
8429,Arábia Saudita,2,Hofuf Athletic
8430,Arábia Saudita,2,Hail 1
8431,Arábia Saudita,2,Najran FC
8432,Arábia Saudita,2,Abha
8433,Arábia Saudita,2,Riyadh Athletic
8434,Arábia Saudita,2,Jeddah FC 1
8435,Arábia Saudita,2,Mecca FC 2
8436,Arábia Saudita,2,Medina FC
8437,Arábia Saudita,3,Deportivo Riyadh
8438,Arábia Saudita,3,Jeddah FC 2
8439,Arábia Saudita,3,Real Mecca
8440,Arábia Saudita,3,Medina FC 1
8441,Arábia Saudita,3,Dammam AC
8442,Arábia Saudita,3,Taif Athletic
8443,Arábia Saudita,3,Khobar 1
8444,Arábia Saudita,3,Tabuk
8445,Arábia Saudita,3,Inter Buraidah
8446,Arábia Saudita,3,Khamis Mushait FC
8447,Arábia Saudita,3,Hofuf
8448,Arábia Saudita,3,Hail FC
8449,Arábia Saudita,3,Najran FC 1
8450,Arábia Saudita,3,Mundial Abha
8451,Arábia Saudita,3,Riyadh FC 1
8452,Arábia Saudita,3,Jeddah FC 3
8453,Arábia Saudita,3,Atlético Mecca
8454,Arábia Saudita,3,FC Medina
8601,Emirados Árabes Unidos,1,Dubai
8602,Emirados Árabes Unidos,1,Abu Dhabi Sporting
8603,Emirados Árabes Unidos,1,Sharjah FC
8604,Emirados Árabes Unidos,1,Al Ain FC
8605,Emirados Árabes Unidos,1,Ajman
8606,Emirados Árabes Unidos,1,Ras Al Khaimah FC
8607,Emirados Árabes Unidos,1,União Fujairah
8608,Emirados Árabes Unidos,1,Umm Al Quwain
8609,Emirados Árabes Unidos,1,Khor Fakkan United
8610,Emirados Árabes Unidos,1,Kalba Athletic
8611,Emirados Árabes Unidos,1,Dubai 1
8612,Emirados Árabes Unidos,1,Abu Dhabi United
8613,Emirados Árabes Unidos,1,FC Sharjah
8614,Emirados Árabes Unidos,1,Al Ain FC 1
8615,Emirados Árabes Unidos,2,Dubai FC
8616,Emirados Árabes Unidos,2,Abu Dhabi United 1
8617,Emirados Árabes Unidos,2,Sport Sharjah
8618,Emirados Árabes Unidos,2,Sport Al Ain
8619,Emirados Árabes Unidos,2,Ajman FC
8620,Emirados Árabes Unidos,2,Ras Al Khaimah
8621,Emirados Árabes Unidos,2,Real Fujairah
8622,Emirados Árabes Unidos,2,Mundial Umm Al Quwain
8623,Emirados Árabes Unidos,2,Khor Fakkan
8624,Emirados Árabes Unidos,2,Deportivo Kalba
8625,Emirados Árabes Unidos,2,Inter Dubai
8626,Emirados Árabes Unidos,2,Club Abu Dhabi
8801,Catar,1,Doha FC
8802,Catar,1,Al Rayyan FC
8803,Catar,1,Al Wakrah FC
8804,Catar,1,Club Al Khor
8805,Catar,1,Umm Salal Athletic
8806,Catar,1,Madinat ash Shamal
8807,Catar,1,Al Shahaniya FC
8808,Catar,1,Sport Al Daayen
8809,Catar,1,Atlético Mesaieed
8810,Catar,1,Doha Athletic
8811,Catar,1,Mundial Al Rayyan
8812,Catar,1,Al Wakrah FC 1
8813,Catar,2,Deportivo Doha
8814,Catar,2,Al Rayyan United
8815,Catar,2,Al Wakrah FC 2
8816,Catar,2,Al Khor FC
8817,Catar,2,Sport Umm Salal
8818,Catar,2,Madinat ash Shamal FC
8819,Catar,2,Al Shahaniya
8820,Catar,2,Al Daayen FC
8821,Catar,2,Inter Mesaieed
8822,Catar,2,Doha Sociedade
8823,Catar,2,Al Rayyan
8824,Catar,2,União Al Wakrah
9001,Irã,1,Tehran FC
9002,Irã,1,Mashhad
9003,Irã,1,Isfahan City
9004,Irã,1,Karaj FC
9005,Irã,1,Shiraz AC
9006,Irã,1,Tabriz Sociedade
9007,Irã,1,Qom
9008,Irã,1,Ahvaz FC
9009,Irã,1,FC Kermanshah
9010,Irã,1,Urmia
9011,Irã,1,Zahedan
9012,Irã,1,Deportivo Rasht
9013,Irã,1,Kerman FC
9014,Irã,1,Deportivo Yazd
9015,Irã,1,Tehran
9016,Irã,1,Mashhad 1
9017,Irã,2,Deportivo Tehran
9018,Irã,2,Mashhad FC
9019,Irã,2,Isfahan Athletic
9020,Irã,2,Karaj
9021,Irã,2,União Shiraz
9022,Irã,2,Atlético Tabriz
9023,Irã,2,Qom AC
9024,Irã,2,FC Ahvaz
9025,Irã,2,Kermanshah
9026,Irã,2,Deportivo Urmia
9027,Irã,2,Zahedan Athletic
9028,Irã,2,Rasht
9029,Irã,2,Kerman City
9030,Irã,2,Yazd
9031,Irã,2,Tehran 1
9032,Irã,2,Mashhad 2
9033,Irã,2,Isfahan
9034,Irã,2,Karaj AC
9035,Irã,3,Tehran 2
9036,Irã,3,Club Mashhad
9037,Irã,3,Isfahan FC
9038,Irã,3,Club Karaj
9039,Irã,3,Mundial Shiraz
9040,Irã,3,Tabriz FC
9041,Irã,3,Qom 1
9042,Irã,3,Club Ahvaz
9043,Irã,3,Kermanshah United
9044,Irã,3,Atlético Urmia
9045,Irã,3,Zahedan FC
9046,Irã,3,Atlético Rasht
9047,Irã,3,Kerman AC
9048,Irã,3,Yazd FC
9049,Irã,3,Tehran 3
9050,Irã,3,FC Mashhad
9051,Irã,3,Isfahan 1
9052,Irã,3,Karaj Sociedade
9053,Irã,3,Shiraz FC
9054,Irã,3,Tabriz
9055,Irã,3,Deportivo Qom
9056,Irã,3,Ahvaz FC 1
9057,Irã,3,Real Kermanshah
9058,Irã,3,Urmia 1
9059,Irã,3,Zahedan FC 1
9060,Irã,3,Rasht 1
9061,Irã,3,Kerman
9062,Irã,3,Inter Yazd
9201,China,1,Beijing FC
9202,China,1,Shanghai FC
9203,China,1,Guangzhou Sporting
9204,China,1,Shenzhen FC
9205,China,1,Inter Wuhan
9206,China,1,FC Chengdu
9207,China,1,Mundial Tianjin
9208,China,1,Sport Nanjing
9209,China,1,Club Chongqing
9210,China,1,Hangzhou
9211,China,1,Xi'an Sporting
9212,China,1,Shenyang FC
9213,China,1,Harbin FC
9214,China,1,Dalian
9215,China,1,Mundial Beijing
9216,China,1,Shanghai FC 1
9217,China,2,União Beijing
9218,China,2,Shanghai Sociedade
9219,China,2,Guangzhou
9220,China,2,Mundial Shenzhen
9221,China,2,Wuhan FC
9222,China,2,Chengdu City
9223,China,2,Tianjin FC
9224,China,2,Club Nanjing
9225,China,2,Chongqing City
9226,China,2,Real Hangzhou
9227,China,2,Xi'an FC
9228,China,2,Shenyang
9229,China,2,Harbin FC 1
9230,China,2,Dalian City
9231,China,2,Beijing FC 1
9232,China,2,Shanghai City
9233,China,3,Sport Beijing
9234,China,3,Mundial Shanghai
9235,China,3,Real Guangzhou
9236,China,3,Shenzhen FC 1
9237,China,3,Inter Wuhan 1
9238,China,3,Chengdu
9239,China,3,Club Tianjin
9240,China,3,Nanjing
9241,China,3,Chongqing FC
9242,China,3,Inter Hangzhou
9243,China,3,Xi'an Sporting 1
9244,China,3,Shenyang FC 1
9245,China,3,Harbin
9246,China,3,Mundial Dalian
9247,China,3,União Beijing 1
9248,China,3,Sport Shanghai
9249,China,3,Guangzhou Athletic
9250,China,3,Shenzhen AC
9251,China,3,Atlético Wuhan
9252,China,3,Chengdu 1
9253,China,3,Tianjin City
9254,China,3,Nanjing 1
9255,China,3,Chongqing FC 1
9256,China,3,Club Hangzhou
9257,China,3,Xi'an Sporting 2
9258,China,3,Shenyang FC 2
9259,China,3,Mundial Harbin
9260,China,3,Dalian FC
9261,China,3,Beijing United
9262,China,3,Club Shanghai
9263,China,3,Guangzhou 1
9264,China,3,Shenzhen FC 2
9265,China,3,Wuhan
9266,China,3,Chengdu AC
9267,China,3,Tianjin Athletic
9268,China,3,União Nanjing
9401,Austrália,1,Sydney AC
9402,Austrália,1,Melbourne
9403,Austrália,1,Brisbane City
9404,Austrália,1,Perth Sociedade
9405,Austrália,1,Adelaide FC
9406,Austrália,1,Canberra
9407,Austrália,1,Hobart Sporting
9408,Austrália,1,Darwin FC
9409,Austrália,1,Inter Newcastle
9410,Austrália,1,Inter Central Coast
9411,Austrália,1,Real Geelong
9412,Austrália,1,Townsville FC
9413,Austrália,1,Sydney
9414,Austrália,2,Sydney FC
9415,Austrália,2,Inter Melbourne
9416,Austrália,2,Brisbane FC
9417,Austrália,2,Perth
9418,Austrália,2,Adelaide Athletic
9419,Austrália,2,Canberra 1
9420,Austrália,2,Hobart City
9421,Austrália,2,Darwin
9422,Austrália,2,Newcastle FC
9423,Austrália,2,FC Central Coast
9424,Austrália,2,Geelong
9425,Austrália,2,Townsville
9601,Egito,1,Cairo
9602,Egito,1,Alexandria
9603,Egito,1,Giza FC
9604,Egito,1,Shubra El Kheima FC
9605,Egito,1,Deportivo Port Said
9606,Egito,1,Suez FC
9607,Egito,1,Sport Luxor
9608,Egito,1,Mansoura FC
9609,Egito,1,Sport Tanta
9610,Egito,1,União Asyut
9611,Egito,1,Fayoum
9612,Egito,1,Zagazig FC
9613,Egito,1,Aswan FC
9614,Egito,1,União Damietta
9615,Egito,1,Cairo 1
9616,Egito,1,Alexandria Athletic
9617,Egito,2,FC Cairo
9618,Egito,2,Alexandria FC
9619,Egito,2,Giza FC 1
9620,Egito,2,Shubra El Kheima
9621,Egito,2,Port Said FC
9622,Egito,2,União Suez
9623,Egito,2,Sport Luxor 1
9624,Egito,2,Mansoura
9625,Egito,2,Tanta Sporting
9626,Egito,2,Real Asyut
9627,Egito,2,União Fayoum
9628,Egito,2,Deportivo Zagazig
9629,Egito,2,Aswan FC 1
9630,Egito,2,União Damietta 1
9631,Egito,2,Cairo 2
9632,Egito,2,Alexandria 1
9633,Egito,2,Giza FC 2
9634,Egito,2,Real Shubra El Kheima
9801,Marrocos,1,Casablanca Sociedade
9802,Marrocos,1,Rabat Sociedade
9803,Marrocos,1,Fes
9804,Marrocos,1,Marrakech Sociedade
9805,Marrocos,1,Tangier Sporting
9806,Marrocos,1,Agadir
9807,Marrocos,1,Oujda Sporting
9808,Marrocos,1,Kenitra United
9809,Marrocos,1,Tetouan
9810,Marrocos,1,Inter Safi
9811,Marrocos,1,Club Meknes
9812,Marrocos,1,Club Nador
9813,Marrocos,1,Laayoune
9814,Marrocos,1,Khouribga
9815,Marrocos,1,Casablanca Sociedade 1
9816,Marrocos,1,Rabat FC
9817,Marrocos,2,Casablanca Athletic
9818,Marrocos,2,Rabat United
9819,Marrocos,2,Fes FC
9820,Marrocos,2,Marrakech
9821,Marrocos,2,Tangier
9822,Marrocos,2,Sport Agadir
9823,Marrocos,2,Oujda AC
9824,Marrocos,2,Kenitra FC
9825,Marrocos,2,Tetouan 1
9826,Marrocos,2,Safi
9827,Marrocos,2,Club Meknes 1
9828,Marrocos,2,Nador
9829,Marrocos,2,FC Laayoune
9830,Marrocos,2,União Khouribga
9831,Marrocos,2,Club Casablanca
9832,Marrocos,2,Rabat FC 1
9833,Marrocos,3,Sport Casablanca
9834,Marrocos,3,Rabat FC 2
9835,Marrocos,3,Fes 1
9836,Marrocos,3,Atlético Marrakech
9837,Marrocos,3,Tangier Sporting 1
9838,Marrocos,3,Agadir 1
9839,Marrocos,3,Atlético Oujda
9840,Marrocos,3,Kenitra FC 1
9841,Marrocos,3,Tetouan FC
9842,Marrocos,3,Safi FC
9843,Marrocos,3,União Meknes
9844,Marrocos,3,Club Nador 1
9845,Marrocos,3,Laayoune Sporting
9846,Marrocos,3,Club Khouribga
9847,Marrocos,3,Casablanca FC
9848,Marrocos,3,Atlético Rabat
10001,Tunísia,1,Tunis FC
10002,Tunísia,1,Sfax AC
10003,Tunísia,1,Sousse FC
10004,Tunísia,1,Kairouan
10005,Tunísia,1,Inter Bizerte
10006,Tunísia,1,Gabes
10007,Tunísia,1,Ariana Sociedade
10008,Tunísia,1,Gafsa United
10009,Tunísia,1,Monastir FC
10010,Tunísia,1,Sport Hammamet
10011,Tunísia,1,La Marsa
10012,Tunísia,1,Nabeul
10013,Tunísia,1,FC Djerba
10014,Tunísia,1,Kasserine
10015,Tunísia,1,Tunis
10016,Tunísia,1,Sfax FC
10017,Tunísia,2,Tunis 1
10018,Tunísia,2,Sfax FC 1
10019,Tunísia,2,Sousse
10020,Tunísia,2,Kairouan 1
10021,Tunísia,2,Deportivo Bizerte
10022,Tunísia,2,Gabes Athletic
10023,Tunísia,2,Ariana FC
10024,Tunísia,2,Gafsa FC
10025,Tunísia,2,Monastir Sporting
10026,Tunísia,2,Hammamet
10027,Tunísia,2,La Marsa 1
10028,Tunísia,2,Nabeul United
10029,Tunísia,2,Djerba FC
10030,Tunísia,2,União Kasserine
10201,África do Sul,1,Johannesburg United
10202,África do Sul,1,Cape Town FC
10203,África do Sul,1,Deportivo Durban
10204,África do Sul,1,União Pretoria
10205,África do Sul,1,Real Port Elizabeth
10206,África do Sul,1,Bloemfontein FC
10207,África do Sul,1,Nelspruit FC
10208,África do Sul,1,Polokwane AC
10209,África do Sul,1,Rustenburg United
10210,África do Sul,1,Atlético East London
10211,África do Sul,1,Kimberley FC
10212,África do Sul,1,Pietermaritzburg Athletic
10213,África do Sul,1,União Johannesburg
10214,África do Sul,1,Inter Cape Town
10215,África do Sul,1,Durban
10216,África do Sul,1,Pretoria
10217,África do Sul,2,Inter Johannesburg
10218,África do Sul,2,Cape Town FC 1
10219,África do Sul,2,Durban 1
10220,África do Sul,2,Pretoria 1
10221,África do Sul,2,Deportivo Port Elizabeth
10222,África do Sul,2,Bloemfontein
10223,África do Sul,2,Nelspruit FC 1
10224,África do Sul,2,Polokwane Athletic
10225,África do Sul,2,Rustenburg Athletic
10226,África do Sul,2,União East London
10227,África do Sul,2,Kimberley
10228,África do Sul,2,Pietermaritzburg Athletic 1
10229,África do Sul,2,Johannesburg FC
10230,África do Sul,2,Deportivo Cape Town
10231,África do Sul,2,Real Durban
10232,África do Sul,2,Pretoria FC
